,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
24761,ChEMBL,assays_both_0_30_ac2_av,View-Unionable,57,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_test_type', 'chembl_id', 'assay_strain', 'assay_cell_type', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_subcellular_fraction', 'tid']","['CHEI', 'ASSI', 'DOI', 'TII', 'BFO', 'CONFSCO', 'RELATT', 'ASTETY', 'CUB', 'ASCETY', 'CI', 'ASSTR', 'SI']",0.0,0.0,0.0
24762,ChEMBL,assays_both_0_1_ac1_av,View-Unionable,57,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",0.2222222222222222,1.0,0.125
24769,ChEMBL,assays_both_0_50_ac3_ev,View-Unionable,57,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'tid', 'chembl_id', 'variant_id', 'src_id', 'bao_format', 'assay_type', 'assay_tax_id', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'tss_d', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'rltnshp_tp', 'ss_tp', 'cnfdnc_scr', 'crtd_b', 'cll_d', 'ss_cll_tp', 'src_d', 'ss_sbclllr_frctn']",0.18181818181818182,0.1,1.0
24773,ChEMBL,assays_both_0_1_ac1_ev,View-Unionable,57,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chembl_id', 'assays_assay_id', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",0.2222222222222222,1.0,0.125
24784,ChEMBL,assays_both_0_70_ac4_ev,View-Unionable,57,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'assay_category', 'tissue_id', 'assay_tax_id', 'assay_test_type', 'assay_strain', 'src_id', 'src_assay_id', 'doc_id', 'relationship_type', 'tid', 'assay_cell_type', 'confidence_score', 'assay_tissue', 'assay_type', 'description', 'assay_subcellular_fraction', 'curated_by']","['assays_ASI', 'assays_CHEI', 'assays_DOI', 'assays_ASSTIS', 'assays_TII', 'assays_ASSTI', 'assays_ASSORG', 'assays_Ti', 'assays_BFO', 'assays_RELT', 'assay_type', 'assays_CONFISC', 'assays_ASTT', 'assays_CI', 'assays_ASSCT', 'assays_ASST', 'assays_SRI']",0.23529411764705882,0.14285714285714285,0.6666666666666666
24811,ChEMBL,assays_both_0_1_ec_ev,View-Unionable,57,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tissue_id', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id']",1.0,1.0,1.0
24817,ChEMBL,assays_both_0_70_ac4_av,View-Unionable,57,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'assay_type', 'assay_cell_type', 'curated_by', 'chembl_id', 'assay_test_type', 'tissue_id', 'tid', 'src_assay_id', 'src_id', 'variant_id', 'relationship_type', 'description', 'assay_organism', 'assay_subcellular_fraction', 'assay_category', 'assay_tax_id', 'assay_strain']","['assays_ASI', 'assays_CHEI', 'assays_Descri', 'assays_DOI', 'assays_TII', 'assays_ASTI', 'assays_ASSOR', 'assays_Ti', 'assays_BFOR', 'assays_CONFSC', 'assays_RELATTY', 'assays_ASST', 'assays_CURAB', 'assays_ASTTY', 'assays_ASSCT', 'assays_CEI', 'assays_SRI', 'assays_ASSSUBFRA']",0.6086956521739131,0.5,0.7777777777777778
24820,ChEMBL,assays_both_0_1_ac3_ev,View-Unionable,57,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'cll_d', 'src_d']",0.0,0.0,0.0
24828,ChEMBL,assays_both_0_1_ac2_av,View-Unionable,57,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['CHEI', 'ASI', 'TII', 'T', 'BAFOR', 'CONFSC', 'RELT', 'CUB', 'CI', 'SRI']",0.0,0.0,0.0
24839,ChEMBL,assays_both_0_70_ac1_ev,View-Unionable,57,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","['assay_id', 'assay_organism', 'tissue_id', 'chembl_id', 'description', 'assay_test_type', 'doc_id', 'assay_tissue', 'tid', 'variant_id', 'assay_category', 'bao_format', 'src_assay_id', 'curated_by', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_type', 'assay_strain', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_assay_test_type', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_cell_id', 'assays_src_id', 'assays_assay_subcellular_fraction']",0.7692307692307693,0.7692307692307693,0.7692307692307693
24842,ChEMBL,assays_both_0_1_ac3_av,View-Unionable,57,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'crtd_b', 'cll_d', 'src_d']",0.0,0.0,0.0
24844,ChEMBL,assays_both_0_50_ac4_ev,View-Unionable,57,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_assay_id', 'description', 'assay_category', 'bao_format', 'chembl_id', 'doc_id', 'assay_tax_id', 'curated_by', 'src_id', 'cell_id', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_CHEI', 'assays_ASI', 'assays_Descri', 'assays_DOI', 'assays_TISI', 'assays_ASSTI', 'assays_Ti', 'assays_BAFO', 'assays_CONFSCO', 'assays_RELATY', 'assays_CURB', 'assays_CI', 'assays_SRI', 'assays_ASSUBCEFR']",0.0,0.0,0.0
24847,ChEMBL,assays_both_0_50_ac2_av,View-Unionable,57,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'doc_id', 'cell_id', 'chembl_id', 'assay_type', 'tissue_id', 'assay_tax_id', 'assay_cell_type', 'assay_tissue', 'src_assay_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_subcellular_fraction']","['ASI', 'CHEI', 'DI', 'TISI', 'ASTIS', 'ASTI', 'Ti', 'BFO', 'ASSTY', 'RELATY', 'CONFISC', 'CURAB', 'ASCT', 'CEI', 'SRI']",0.0,0.0,0.0
24850,ChEMBL,assays_both_0_50_ac1_av,View-Unionable,57,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","['assay_id', 'src_id', 'relationship_type', 'assay_test_type', 'assay_tax_id', 'src_assay_id', 'curated_by', 'chembl_id', 'doc_id', 'assay_organism', 'variant_id', 'description', 'assay_type', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.625,0.5555555555555556,0.7142857142857143
24871,ChEMBL,assays_both_0_50_ac2_ev,View-Unionable,57,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'curated_by', 'assay_subcellular_fraction', 'assay_tissue', 'tissue_id', 'description', 'tid', 'assay_organism', 'doc_id', 'bao_format', 'assay_strain', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_cell_type', 'relationship_type']","['ASSI', 'CHEI', 'Desc', 'DI', 'ASTI', 'TISI', 'ASORG', 'Ti', 'BAFO', 'CONFISC', 'CUB', 'CI', 'ASSST', 'ASSUBCELFRAC', 'SI']",0.16666666666666666,0.09090909090909091,1.0
24904,ChEMBL,assays_both_0_1_ac4_ev,View-Unionable,57,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHI', 'assays_ASSI', 'assays_TISI', 'assays_Ti', 'assays_BAFO', 'assays_CONSC', 'assays_RELATY', 'assays_CURAB', 'assays_CEI', 'assays_SI']",0.0,0.0,0.0
24914,ChEMBL,assays_both_0_1_ec_av,View-Unionable,57,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tissue_id', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id']",0.4,1.0,0.25
24916,ChEMBL,assays_both_0_70_ac1_av,View-Unionable,57,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]","['assay_id', 'assay_test_type', 'src_id', 'confidence_score', 'cell_id', 'assay_cell_type', 'assay_tissue', 'chembl_id', 'variant_id', 'tid', 'tissue_id', 'assay_strain', 'assay_category', 'src_assay_id', 'relationship_type', 'bao_format', 'doc_id', 'description', 'assay_type']","['assays_assay_id', 'assays_chembl_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.375,0.23076923076923078,1.0
24921,ChEMBL,assays_both_0_30_ac4_av,View-Unionable,57,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'variant_id', 'src_id', 'assay_cell_type', 'bao_format', 'tissue_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_ASI', 'assays_CHEI', 'assays_ASSTIS', 'assays_TII', 'assays_T', 'assays_BFO', 'assays_CONFISC', 'assays_RELT', 'assays_CURAB', 'assays_CI', 'assays_ASSCTY', 'assays_ASSUBFR', 'assays_SRI']",0.0,0.0,0.0
24922,ChEMBL,assays_both_0_70_ec_ev,View-Unionable,57,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'assay_test_type', 'tissue_id', 'tid', 'assay_tax_id', 'curated_by', 'src_id', 'assay_tissue', 'assay_type', 'cell_id', 'description', 'assay_subcellular_fraction', 'assay_category', 'bao_format', 'relationship_type', 'assay_strain', 'doc_id', 'assay_organism', 'assay_cell_type']","['assay_id', 'chembl_id', 'description', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'tid', 'bao_format', 'assay_type', 'relationship_type', 'confidence_score', 'assay_test_type', 'curated_by', 'cell_id', 'assay_strain', 'assay_subcellular_fraction', 'src_id']",1.0,1.0,1.0
24933,ChEMBL,assays_both_0_50_ec_ev,View-Unionable,57,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'doc_id', 'confidence_score', 'assay_strain', 'cell_id', 'assay_category', 'curated_by', 'tissue_id', 'assay_cell_type', 'assay_tissue', 'assay_tax_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_subcellular_fraction', 'tid']","['assay_id', 'chembl_id', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'assay_cell_type', 'src_id', 'assay_strain']",0.9523809523809523,1.0,0.9090909090909091
24960,ChEMBL,assays_both_0_70_ac3_av,View-Unionable,57,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'bao_format', 'variant_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_cell_type', 'cell_id', 'src_id', 'assay_tissue', 'tid', 'assay_test_type', 'doc_id', 'assay_subcellular_fraction', 'chembl_id', 'description', 'assay_type', 'assay_category']","['ss_d', 'chmbl_d', 'dc_d', 'tss_d', 'ss_tss', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_cll_tp', 'src_d', 'ss_strn', 'ss_sbclllr_frctn']",0.23529411764705882,0.13333333333333333,1.0
24962,ChEMBL,assays_both_0_50_ac5_ev,View-Unionable,57,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'assay_category', 'tissue_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_organism', 'src_assay_id', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0.0,0.0,0.0
25001,ChEMBL,assays_both_0_30_ac5_ev,View-Unionable,57,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'curated_by', 'assay_type', 'assay_strain', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",0.4444444444444444,0.3333333333333333,0.6666666666666666
25005,ChEMBL,assays_both_0_30_ac1_ev,View-Unionable,57,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tissue', 'curated_by', 'description', 'src_id', 'variant_id', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_assay_tissue', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.7272727272727273,0.8,0.6666666666666666
25006,ChEMBL,assays_both_0_70_ac3_ev,View-Unionable,57,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'bao_format', 'tissue_id', 'variant_id', 'confidence_score', 'assay_tissue', 'chembl_id', 'assay_category', 'curated_by', 'assay_test_type', 'doc_id', 'src_assay_id', 'relationship_type', 'tid', 'src_id', 'description', 'assay_type', 'assay_tax_id']","['chmbl_d', 'ss_d', 'dc_d', 'tss_d', 'ss_tss', 'ss_rgnsm', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_cll_tp', 'src_d', 'ss_strn', 'ss_sbclllr_frctn']",0.0,0.0,0.0
25008,ChEMBL,assays_both_0_30_ac3_ev,View-Unionable,57,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_type', 'tissue_id', 'assay_tax_id', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'tid']","['ss_d', 'chmbl_d', 'tss_d', 'ss_tx_d', 'b_frmt', 'ss_tp', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'src_d', 'ss_sbclllr_frctn']",0.0,0.0,0.0
25015,ChEMBL,assays_both_0_70_ac5_av,View-Unionable,57,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_cell_type', 'confidence_score', 'assay_organism', 'assay_test_type', 'assay_category', 'assay_tax_id', 'tissue_id', 'cell_id', 'description', 'assay_tissue', 'variant_id', 'src_assay_id', 'assay_subcellular_fraction', 'bao_format', 'doc_id', 'assay_type', 'assay_strain']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_sbclllr_frctn']",0.0,0.0,0.0
25017,ChEMBL,assays_both_0_50_ac4_av,View-Unionable,57,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['assay_id', 'curated_by', 'assay_organism', 'variant_id', 'assay_strain', 'doc_id', 'assay_category', 'assay_test_type', 'assay_subcellular_fraction', 'tid', 'assay_type', 'description', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'relationship_type', 'confidence_score']","['assays_CHEI', 'assays_ASSI', 'assays_DI', 'assays_TII', 'assays_ASORGA', 'assays_T', 'assays_BAFO', 'assays_AST', 'assays_CURB', 'assays_ASSTTY', 'assays_CI', 'assays_ASSSTR', 'assays_SRI', 'assays_ASSUBCELFRA']",0.0,0.0,0.0
25043,ChEMBL,assays_both_0_70_ac2_av,View-Unionable,57,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_strain', 'doc_id', 'src_assay_id', 'assay_subcellular_fraction', 'chembl_id', 'assay_category', 'relationship_type', 'curated_by', 'src_id', 'assay_cell_type', 'tid', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'cell_id', 'description', 'assay_type', 'assay_test_type']","['CHEI', 'ASI', 'DOI', 'ASTI', 'TII', 'ASSTAI', 'ASORGA', 'T', 'BFO', 'CONFSCO', 'RELATT', 'CUB', 'CI', 'ASSCET', 'SI', 'ASSSTR', 'ASSSUBFRA']",0.13333333333333333,0.07142857142857142,1.0
25046,ChEMBL,assays_both_0_30_ac5_av,View-Unionable,57,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_strain', 'variant_id', 'assay_tissue', 'tid', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type']","['assays_ss_d', 'assays_chmbl_d', 'assays_ss_tss', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_src_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn']",0.3333333333333333,0.5,0.25
25065,ChEMBL,assays_both_0_70_ac5_ev,View-Unionable,57,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'assay_cell_type', 'assay_tissue', 'assay_organism', 'src_assay_id', 'assay_type', 'assay_subcellular_fraction', 'cell_id', 'relationship_type', 'doc_id', 'bao_format', 'chembl_id', 'tid', 'assay_category', 'curated_by', 'description', 'assay_test_type', 'assay_tax_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0.5217391304347826,0.42857142857142855,0.6666666666666666
25074,ChEMBL,assays_both_0_1_ac4_av,View-Unionable,57,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_TII', 'assays_Ti', 'assays_BFOR', 'assays_RELATT', 'assays_CONFSCO', 'assays_CURAB', 'assays_CI', 'assays_SRI']",0.4,1.0,0.25
25075,ChEMBL,assays_both_0_50_ac5_av,View-Unionable,57,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'cell_id', 'tid', 'confidence_score', 'src_id', 'src_assay_id', 'assay_strain', 'assay_organism', 'doc_id', 'chembl_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_tissue']","['assays_chmbl_d', 'assays_ss_d', 'assays_dc_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",0.16666666666666666,0.1,0.5
25080,ChEMBL,assays_both_0_50_ac3_av,View-Unionable,57,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_test_type', 'assay_subcellular_fraction', 'cell_id', 'assay_type', 'doc_id', 'bao_format', 'curated_by', 'assay_strain', 'assay_tissue', 'description', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type', 'tid']","['ss_d', 'chmbl_d', 'dc_d', 'tss_d', 'ss_tss', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'ss_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'src_d', 'ss_strn', 'ss_sbclllr_frctn']",0.0,0.0,0.0
